city,location,locality_type,BHK,bathroom,balcony,total_sqft,furnishing,parking,price
Bangalore,Hosakerehalli,Built-up  Area,4,5,1,3205,Semi-Furnished,3,38000000
Bangalore,Whitefield,Plot  Area,4,4,3,2400,Semi-Furnished,0,20000000
Bangalore,Hunasamaranahalli,Plot  Area,4,4,2,4000,Furnished,5,67500000
Bangalore,Bileshivale,Plot  Area,4,5,3,6000,Semi-Furnished,0,40000000
Bangalore,KR Puram,Plot  Area,4,4,3,1200,Semi-Furnished,5,12000000
Bangalore,Harlur,Plot  Area,4,4,,1200,Semi-Furnished,2,24400000
Bangalore,Sarjapur  Road,Super built-up  Area,4,5,2,3335,Furnished,4,30000000
Bangalore,Kanakpura Road,Built-up  Area,4,6,2,2689,Furnished,4,22000000
Bangalore,Whitefield,Plot  Area,4,4,3,5000,Semi-Furnished,3,40000000
Bangalore,T.C. Palya,Plot  Area,4,5,2,600,Furnished,0,6000000
Bangalore,Siddapura,Plot  Area,4,3,2,14000,Unfurnished,2,80000000
Bangalore,Kaggadasapura,Built-up  Area,4,4,1,2150,Semi-Furnished,0,10000000
Bangalore,Whitefield,Plot  Area,4,4,3,4800,Unfurnished,1,52500000
Bangalore,Whitefield,Plot  Area,4,5,3,3000,Semi-Furnished,2,25000000
Bangalore,Vibuthipura,Built-up  Area,4,4,1,2150,Semi-Furnished,5,8000000
Bangalore,Hosakerehalli,Super built-up  Area,4,5,1,3024,Semi-Furnished,5,24800000
Bangalore,Chikka Tirupathi,Plot  Area,4,4,1,2325,Semi-Furnished,0,12000000
Bangalore,Haralur Road,Built-up  Area,4,4,0,2750,Semi-Furnished,1,22000000
Bangalore,Iblur Village,Super built-up  Area,4,5,1,3596,Semi-Furnished,3,29000000
Bangalore,Whitefield,Plot  Area,4,4,2,3100,Semi-Furnished,4,46500000
Bangalore,Old Airport Road,Super built-up  Area,4,4,,3356,Semi-Furnished,4,25100000
Bangalore,Electronic City,Plot  Area,4,4,0,2000,Semi-Furnished,3,12000000
Bangalore,Jakkur,Super built-up  Area,4,6,3,3467.86,Semi-Furnished,1,24900000
Bangalore,Palanahalli,Built-up  Area,4,5,,4346,Furnished,3,50000000
Bangalore,Hoodi,Super built-up  Area,4,4,0,2090,Furnished,0,9510000
Bangalore,Bagalur Main Road,Plot  Area,4,4,,3600,Semi-Furnished,3,30000000
Bangalore,Byadarahalli,Super built-up  Area,4,3,3,3500,Furnished,1,45000000
Bangalore,Kodihalli,Super built-up  Area,4,5,2,3073,Furnished,4,69600000
Bangalore,Karuna Nagar,Super built-up  Area,4,3,,2900,Semi-Furnished,0,13500000
Bangalore,Kengeri Satellite Town ( BDA SITE),Plot  Area,4,3,1,1600,Semi-Furnished,2,17200000
Bangalore,Srinagar,Built-up  Area,4,3,1,2000,Semi-Furnished,0,16600000
Bangalore,Bannerghatta,Plot  Area,4,4,1,810,Semi-Furnished,2,5000000
Bangalore,Horamavu Banaswadi,Built-up  Area,4,4,2,1200,Semi-Furnished,4,10500000
Bangalore,Bharath Housing Society Layout,Plot  Area,4,3,,2400,Furnished,5,20000000
Bangalore,Hebbal,Super built-up  Area,4,5,3,2790,Unfurnished,3,19800000
Bangalore,Kadugodi,Plot  Area,4,4,0,3750,Furnished,1,21000000
Bangalore,Hoodi,Built-up  Area,4,4,1,2863,Semi-Furnished,5,14000000
Bangalore,Rajaji Nagar,Super built-up  Area,4,4,3,3516,Semi-Furnished,5,54000000
Bangalore,Singasandra,Built-up  Area,4,6,3,3850,Semi-Furnished,1,19500000
Bangalore,Tavarekere,Plot  Area,4,4,2,1200,Unfurnished,2,7200000
Bangalore,Sarjapur,Plot  Area,4,5,2,1200,Semi-Furnished,0,11000000
Bangalore,Ardendale,Built-up  Area,4,4,3,3198,Semi-Furnished,1,20000000
Bangalore,Hebbal,Super built-up  Area,4,5,2,2483,Semi-Furnished,5,21500000
Bangalore,Begur,Plot  Area,4,4,2,1550,Semi-Furnished,4,13000000
Bangalore,Sarjapur  Road,Super built-up  Area,4,4,1,4111,Unfurnished,0,31000000
Bangalore,Marathahalli,Super built-up  Area,4,5,,4000,Semi-Furnished,5,21200000
Bangalore,Sarjapur  Road,Super built-up  Area,4,6,0,3425 - 3435,Semi-Furnished,4,22850000
Bangalore,Kattigenahalli,Plot  Area,4,4,,2100,Semi-Furnished,2,15500000
Bangalore,New Thippasandra,Plot  Area,4,2,1,817,Semi-Furnished,0,12000000
Bangalore,Viswapriyanagar.begur Road.bommanahalli.,Super built-up  Area,4,5,1,2400,Semi-Furnished,4,8500000
Bangalore,Konanakunte,Super built-up  Area,4,4,3,3000,Semi-Furnished,0,16000000
Bangalore,Sarjapur  Road,Super built-up  Area,4,4,3,3900,Semi-Furnished,5,30000000
Bangalore,2nd Stage Nagarbhavi,Plot  Area,4,4,2,1200,Semi-Furnished,1,24500000
Bangalore,Old Madras Road,Super built-up  Area,4,6,0,3630 - 3800,Semi-Furnished,2,22450000
Bangalore,Hebbal Kempapura,Plot  Area,4,4,2,1200,Semi-Furnished,4,21500000
Bangalore,JP Nagar,Super built-up  Area,4,4,0,4000 - 5249,Semi-Furnished,2,31450000
Bangalore,Andrahalli,Plot  Area,4,4,3,2200,Unfurnished,4,23500000
Bangalore,Sadashiva Nagar,Built-up  Area,4,5,2,2780,Semi-Furnished,0,48000000
Bangalore,Ardendale,Super built-up  Area,4,4,2,2422,Semi-Furnished,5,16000000
Bangalore,3rd Block Banashankari,Built-up  Area,4,2,1,1700,Semi-Furnished,2,55000000
Bangalore,Jnanabharathi Layout,Built-up  Area,4,3,2,2400,Semi-Furnished,1,14200000
Bangalore,Prithvi Layout,Plot  Area,4,4,3,2028,Furnished,1,16200000
Bangalore,Whitefield,Plot  Area,4,4,2,4000,Semi-Furnished,1,33000000
Bangalore,Binny Pete,Super built-up  Area,4,,,2695 - 2940,Furnished,1,20400000
Bangalore,Banashankari Stage II,Plot  Area,4,2,1,1200,Semi-Furnished,0,15000000
Bangalore,Old Airport Road,Super built-up  Area,4,4,,2774,Unfurnished,2,20700000
Bangalore,Brookefield,Plot  Area,4,4,2,2800,Semi-Furnished,5,24000000
Bangalore,Mathikere Extension,Plot  Area,4,2,1,712,Semi-Furnished,3,6750000
Bangalore,Sarjapur,Built-up  Area,4,2,2,1550,Semi-Furnished,2,6500000
Bangalore,Old Airport Road,Super built-up  Area,4,4,3,2690,Furnished,1,19100000
Bangalore,Chamrajpet,Super built-up  Area,4,2,1,1900,Furnished,1,17000000
Bangalore,Whitefield,Super built-up  Area,4,4,2,3606,Furnished,3,31200000
Bangalore,Old Madras Road,Super built-up  Area,4,6,1,3630,Unfurnished,5,19500000
Bangalore,Hebbal,Super built-up  Area,4,4,3,2790,Unfurnished,5,19800000
Bangalore,Yelahanka,Super built-up  Area,4,,,3450 - 3472,Semi-Furnished,0,17300000
Bangalore,Lalbagh Road,Super built-up  Area,4,4,3,3675,Semi-Furnished,1,36700000
Bangalore,TC Palaya,Built-up  Area,4,2,1,2100,Semi-Furnished,1,5000000
Bangalore,Yelachenahalli,Built-up  Area,4,3,1,1800,Semi-Furnished,4,22000000
Bangalore,Bommenahalli,Built-up  Area,4,3,0,1632,Furnished,1,14500000
Bangalore,Bannerghatta,Super built-up  Area,4,6,2,3012,Unfurnished,1,25000000
Bangalore,Sahakara Nagar,Plot  Area,4,4,,1200,Semi-Furnished,5,13000000
Bangalore,Old Airport Road,Super built-up  Area,4,4,3,2690,Semi-Furnished,0,19900000
Bangalore,Whitefield,Plot  Area,4,4,1,1204,Semi-Furnished,1,12500000
Bangalore,Hennur Road,Built-up  Area,4,4,3,3450,Furnished,5,29400000
Bangalore,Hegde Nagar,Plot  Area,4,4,1,1200,Unfurnished,0,8300000
Bangalore,Yelahanka,Built-up  Area,4,4,0,3042,Unfurnished,5,13100000
Bangalore,Varthur,Plot  Area,4,2,1,1320,Semi-Furnished,3,11000000
Bangalore,Kanakpura Road,Built-up  Area,4,6,2,3500,Semi-Furnished,3,22500000
Bangalore,Nagavara,Super built-up  Area,4,3,3,2172.65,Furnished,1,12000000
Bangalore,Chamrajpet,Plot  Area,4,4,2,1080,Semi-Furnished,2,25000000
Bangalore,Magadi Road,Plot  Area,4,2,2,1500,Semi-Furnished,1,9300000
Bangalore,Bellandur,Super built-up  Area,4,4,3,2025,Furnished,5,10900000
Bangalore,Mahadevpura,Built-up  Area,4,4,1,3555,Furnished,1,23000000
Bangalore,Thigalarapalya,Super built-up  Area,4,6,2,3122,Unfurnished,0,23500000
Bangalore,Marathahalli,Built-up  Area,4,4,2,3951,Semi-Furnished,1,22000000
Bangalore,HBR Layout,Plot  Area,4,4,0,1200,Semi-Furnished,1,12000000
Bangalore,Race Course Road,Super built-up  Area,4,5,,4750,Semi-Furnished,5,60000000
Bangalore,Bank Of Baroda Colony,Plot  Area,4,5,2,2400,Semi-Furnished,0,35000000
Bangalore,Brookefield,Plot  Area,4,4,1,1700,Semi-Furnished,0,15200000
Bangalore,Marathahalli,Super built-up  Area,4,5,2,2519,Semi-Furnished,4,18500000
Bangalore,Old Madras Road,Plot  Area,4,3,3,1450,Unfurnished,5,13200000
Bangalore,Haralur Road,Plot  Area,4,4,,1200,Semi-Furnished,2,24500000
Bangalore,Doddaballapur,Super built-up  Area,4,3,2,1690,Semi-Furnished,4,8000000
Bangalore,Kumaraswami Layout,Plot  Area,4,4,1,2000,Furnished,0,13900000
Bangalore,Banashankari Stage VI,Built-up  Area,4,4,3,4800,Semi-Furnished,5,19000000
Bangalore,Ramamohanapuram,Plot  Area,4,3,2,2800,Furnished,5,50000000
Bangalore,Bannerghatta,Super built-up  Area,4,6,2,3012,Semi-Furnished,4,26800000
Bangalore,Whitefield,Super built-up  Area,4,4,,3584,Semi-Furnished,2,19900000
Bangalore,Whitefield,Plot  Area,4,5,,2400,Semi-Furnished,2,32900000
Bangalore,Kamakshipalya,Super built-up  Area,4,4,1,800,Semi-Furnished,4,8000000
Bangalore,Attibele,Plot  Area,4,4,2,2168,Semi-Furnished,3,9500000
Bangalore,Kothanur,Plot  Area,4,4,1,1140,Unfurnished,0,9000000
Bangalore,2nd Stage Nagarbhavi,Plot  Area,4,4,1,1350,Semi-Furnished,5,20000000
Bangalore,Hebbal,Super built-up  Area,4,4,2,3067,Furnished,3,23000000
Bangalore,Hulimavu,Built-up  Area,4,4,0,1200,Semi-Furnished,1,7500000
Bangalore,Rajaji Nagar,Super built-up  Area,4,4,,3526,Semi-Furnished,1,49200000
Bangalore,5th block Koramangala,Built-up  Area,4,4,1,4000,Furnished,2,52000000
Bangalore,Nelamangala,Plot  Area,4,4,2,1470,Unfurnished,5,3450000
Bangalore,Anjanapura,Built-up  Area,4,4,2,1850,Furnished,1,8600000
Bangalore,Banashankari Stage VI,Plot  Area,4,4,2,2800,Semi-Furnished,2,8900000
Bangalore,Old Madras Road,Super built-up  Area,4,6,0,3630 - 3800,Furnished,2,20050000
Bangalore,9th Phase JP Nagar,Built-up  Area,4,4,3,5000,Unfurnished,2,29000000
Bangalore,Someshwara Layout,Super built-up  Area,4,4,3,1200,Unfurnished,0,16900000
Bangalore,TC Palaya,Plot  Area,4,3,3,4800,Unfurnished,2,30200000
Bangalore,6th Phase JP Nagar,Super built-up  Area,4,4,,3245,Semi-Furnished,3,25000000
Bangalore,Kathreguppe,Plot  Area,4,4,2,3200,Semi-Furnished,0,120000000
Bangalore,Thigalarapalya,Super built-up  Area,4,6,2,3122,Semi-Furnished,3,24500000
Bangalore,Kannamangala,Built-up  Area,4,4,0,3000,Unfurnished,4,20000000
Bangalore,Whitefield,Super built-up  Area,4,4,,361.33Sq. Yards,Unfurnished,0,27000000
Bangalore,Kaval Byrasandra,Plot  Area,4,4,3,750,Semi-Furnished,3,11000000
Bangalore,Rajagopala Nagar,Plot  Area,4,4,1,600,Semi-Furnished,3,4000000
Bangalore,Lottegolla Halli,Super built-up  Area,4,3,,3750,Semi-Furnished,1,55000000
Bangalore,Kodbisanhalli,Built-up  Area,4,5,3,4800,Semi-Furnished,1,62900000
Bangalore,Sarjapur  Road,Super built-up  Area,4,4,2,4395,Unfurnished,1,24200000
Bangalore,1st Block Jayanagar,Plot  Area,4,4,2,2400,Semi-Furnished,5,45000000
Bangalore,Banashankari Stage III,Plot  Area,4,4,1,2400,Semi-Furnished,1,24000000
Bangalore,Kadugodi,Plot  Area,4,4,2,1920,Furnished,1,20000000
Bangalore,8th Phase JP Nagar,Plot  Area,4,4,2,1200,Unfurnished,5,14500000
Bangalore,Dollars Colony,Super built-up  Area,4,4,3,3500,Semi-Furnished,3,35000000
Bangalore,Nagarbhavi,Plot  Area,4,2,1,600,Semi-Furnished,3,10000000
Bangalore,Vajarahalli,Plot  Area,4,4,0,800,Semi-Furnished,3,12000000
Bangalore,Frazer Town,Super built-up  Area,4,6,2,4850,Semi-Furnished,5,38500000
Bangalore,7th Phase JP Nagar,Built-up  Area,4,4,0,3300,Semi-Furnished,4,15000000
Bangalore,Sarjapur  Road,Plot  Area,4,6,3,3750,Semi-Furnished,5,29000000
Bangalore,Basavanagara,Plot  Area,4,3,2,2000,Semi-Furnished,4,2500000
Bangalore,Marsur,Plot  Area,4,4,2,1800,Semi-Furnished,5,14500000
Bangalore,Rajaji Nagar,Super built-up  Area,4,4,1,3526,Semi-Furnished,0,55800000
Bangalore,Padmanabhanagar,Built-up  Area,4,3,1,3400,Semi-Furnished,5,21000000
Bangalore,EPIP Zone,Super built-up  Area,4,5,0,2710 - 3360,Semi-Furnished,3,20000000
Bangalore,Thanisandra,Super built-up  Area,4,4,2,2650,Unfurnished,4,24000000
Bangalore,Vishveshwarya Layout,Plot  Area,4,4,0,600,Semi-Furnished,2,9500000
Bangalore,Green Glen Layout,Super built-up  Area,4,4,3,3250,Semi-Furnished,2,23000000
Bangalore,Jakkur,Super built-up  Area,4,,,2249.81 - 4112.19,Semi-Furnished,0,26050000
Bangalore,7th Phase JP Nagar,Super built-up  Area,4,4,0,2503,Semi-Furnished,0,18800000
Bangalore,Marathahalli,Super built-up  Area,4,5,2,2524,Unfurnished,1,19000000
Bangalore,Hosakerehalli,Built-up  Area,4,3,2,1500,Semi-Furnished,2,7000000
Bangalore,Hosakerehalli,Plot  Area,4,4,2,800,Semi-Furnished,4,12000000
Bangalore,Palace Guttahalli,Super built-up  Area,4,4,,3600,Unfurnished,5,36500000
Bangalore,Akshaya Vana,Built-up  Area,4,4,3,4000,Semi-Furnished,2,17000000
Bangalore,Benson Town,Super built-up  Area,4,3,2,1400,Semi-Furnished,3,9115000
Bangalore,BCC Layout,Plot  Area,4,5,1,1500,Semi-Furnished,5,23000000
Bangalore,Rajaji Nagar,Super built-up  Area,4,,,3436 - 3643,Semi-Furnished,0,42450000
Bangalore,Whitefield,Super built-up  Area,4,5,0,2830 - 2882,Unfurnished,2,14550000
Bangalore,Marathahalli,Super built-up  Area,4,5,,4000,Semi-Furnished,0,21200000
Bangalore,Sadashiva Nagar,Super built-up  Area,4,4,1,2720,Semi-Furnished,4,48500000
Bangalore,Vidyaranyapura,Plot  Area,4,4,3,900,Semi-Furnished,1,17500000
Bangalore,Teachers Colony,Built-up  Area,4,4,2,3000,Furnished,0,24000000
Bangalore,Banashankari,Plot  Area,4,3,2,2400,Furnished,5,37000000
Bangalore,Hebbal,Super built-up  Area,4,4,3,3067,Semi-Furnished,4,23000000
Bangalore,Dodsworth Layout,Plot  Area,4,4,,30000,Semi-Furnished,5,210000000
Bangalore,Sarjapur,Plot  Area,4,3,1,3190,Semi-Furnished,2,16000000
Bangalore,Kurubarahalli,Plot  Area,4,3,1,450,Unfurnished,5,5300000
Bangalore,Benson Town,Super built-up  Area,4,5,,4460,Unfurnished,2,65000000
Bangalore,Hosakerehalli,Super built-up  Area,4,5,1,3024,Furnished,1,35000000
Bangalore,Sanjay nagar,Plot  Area,4,2,0,750,Semi-Furnished,5,11000000
Bangalore,Sector 4 HSR Layout,Plot  Area,4,4,,2400,Semi-Furnished,2,70000000
Bangalore,Ardendale,Plot  Area,4,4,1,3200,Semi-Furnished,1,20500000
Bangalore,"Banaswadi, ",Built-up  Area,4,4,3,3161,Semi-Furnished,1,21400000
Bangalore,Chikka Tirupathi,Plot  Area,4,5,3,3500,Semi-Furnished,3,15000000
Bangalore,KR Puram,Built-up  Area,4,5,2,600,Semi-Furnished,5,7500000
Bangalore,Banashankari Stage VI,Plot  Area,4,4,3,1200,Semi-Furnished,3,19500000
Bangalore,Singasandra,Super built-up  Area,4,4,,3366,Furnished,4,12000000
Bangalore,Banashankari Stage VI,Plot  Area,4,4,2,2200,Unfurnished,0,19500000
Bangalore,7th Phase JP Nagar,Plot  Area,4,5,3,1500,Semi-Furnished,4,22000000
Bangalore,Hulimavu,Plot  Area,4,4,,800,Semi-Furnished,4,11000000
Bangalore,Bikasipura,Built-up  Area,4,4,2,4200,Semi-Furnished,2,25500000
Bangalore,Sarjapur  Road,Plot  Area,4,4,1,1152,Semi-Furnished,3,23000000
Bangalore,Devanahalli,Built-up  Area,4,5,2,5000,Semi-Furnished,3,39500000
Bangalore,Hebbal,Super built-up  Area,4,4,1,3067,Semi-Furnished,4,31000000
Bangalore,Koramangala,Built-up  Area,4,4,3,2700,Semi-Furnished,2,45000000
Bangalore,BTM 2nd Stage,Plot  Area,4,2,1,1500,Semi-Furnished,4,45000000
Bangalore,Singasandra,Plot  Area,4,5,2,525,Semi-Furnished,2,5600000
Bangalore,9th Phase JP Nagar,Plot  Area,4,3,2,1200,Semi-Furnished,2,18800000
Bangalore,Kengeri,Plot  Area,4,2,1,1125,Unfurnished,2,8800000
Bangalore,Sarjapur,Plot  Area,4,4,1,2540,Unfurnished,1,11500000
Bangalore,Bommenahalli,Plot  Area,4,3,0,1670,Semi-Furnished,1,13500000
Bangalore,Hoskote,Plot  Area,4,4,1,1200,Semi-Furnished,1,12000000
Bangalore,Basavangudi,Built-up  Area,4,4,1,2500,Semi-Furnished,3,15000000
Bangalore,Anandapura,Built-up  Area,4,2,1,1475,Semi-Furnished,0,5000000
Bangalore,Hebbal,Super built-up  Area,4,4,2,4235,Semi-Furnished,4,36500000
Bangalore,Bileshivale,Plot  Area,4,5,1,4000,Semi-Furnished,2,28000000
Bangalore,Electronic City,Plot  Area,4,5,1,4000,Semi-Furnished,4,15000000
Bangalore,Akshaya Nagar,Plot  Area,4,4,1,1080,Semi-Furnished,0,7500000
Bangalore,Kothannur,Plot  Area,4,4,1,600,Semi-Furnished,5,8100000
Bangalore,Rajaji Nagar,Super built-up  Area,4,4,2,3100,Semi-Furnished,4,57000000
Bangalore,Sarjapura - Attibele Road,Plot  Area,4,4,,1800,Unfurnished,3,11000000
Bangalore,Haralur Road,Super built-up  Area,4,5,3,3400,Semi-Furnished,0,24000000
Bangalore,Iblur Village,Super built-up  Area,4,5,1,3596,Furnished,1,28200000
Bangalore,Hebbal,Super built-up  Area,4,6,2,4772,Semi-Furnished,5,51000000
Bangalore,Gunjur,Plot  Area,4,3,0,2000,Semi-Furnished,5,9500000
Bangalore,9th Phase JP Nagar,Built-up  Area,4,4,,3500,Semi-Furnished,1,30000000
Bangalore,Kengeri,Plot  Area,4,5,2,2400,Semi-Furnished,1,25300000
Bangalore,Hebbal,Super built-up  Area,4,5,3,3960,Semi-Furnished,3,38600000
Bangalore,Sarjapur  Road,Plot  Area,4,4,3,5400,Semi-Furnished,1,72500000
Bangalore,7th Phase JP Nagar,Built-up  Area,4,3,2,3600,Furnished,5,41000000
Bangalore,JP Nagar,Super built-up  Area,4,3,1,1650,Unfurnished,3,22000000
Bangalore,Chandra Layout,Plot  Area,4,2,1,600,Unfurnished,2,8500000
Bangalore,Outer Ring Road East,Plot  Area,4,4,3,4051,Unfurnished,4,34500000
Bangalore,Malleshwaram,Plot  Area,4,5,1,5500,Semi-Furnished,3,150000000
Bangalore,Green Glen Layout,Super built-up  Area,4,4,,3250,Semi-Furnished,1,23000000
Bangalore,J P Nagar 7th Phase Ramayya City,Plot  Area,4,4,2,1200,Semi-Furnished,4,35000000
Bangalore,Jakkur,Super built-up  Area,4,4,0,2249.81 - 4112.19,Semi-Furnished,1,26050000
Bangalore,Gottigere,Built-up  Area,4,4,2,2000,Semi-Furnished,5,8200000
Bangalore,Whitefield,Super built-up  Area,4,4,3,2500,Semi-Furnished,0,15500000
Bangalore,"Off Sarjapur road, ",Plot  Area,4,4,3,3000,Semi-Furnished,3,34200000
Bangalore,Attibele,Plot  Area,4,4,1,3640,Unfurnished,5,27500000
Bangalore,KR Puram,Plot  Area,4,4,1,1000,Semi-Furnished,4,7500000
Bangalore,Thigalarapalya,Super built-up  Area,4,4,3,4190,Unfurnished,0,38000000
Bangalore,Whitefield,Super built-up  Area,4,3,0,2268,Semi-Furnished,4,14600000
Bangalore,BTM 1st Stage,Plot  Area,4,2,2,600,Semi-Furnished,2,9000000
Bangalore,Whitefield,Plot  Area,4,4,2,500Sq. Yards,Unfurnished,2,37800000
Bangalore,8th Phase JP Nagar,Built-up  Area,4,4,2,2700,Unfurnished,3,13000000
Bangalore,Yelahanka,Built-up  Area,4,4,1,4346,Semi-Furnished,5,45000000
Bangalore,Banashankari,Super built-up  Area,4,4,3,2500,Semi-Furnished,4,9500000
Bangalore,Harlur,Built-up  Area,4,4,,3385,Semi-Furnished,1,26000000
Bangalore,Yelahanka,Super built-up  Area,4,6,0,2806 - 3019,Semi-Furnished,2,12550000
Bangalore,Doddaballapur,Plot  Area,4,4,3,4200,Semi-Furnished,1,32500000
Bangalore,Whitefield,Super built-up  Area,4,5,3,3537,Semi-Furnished,5,21000000
Bangalore,Marathahalli,Super built-up  Area,4,4,3,3800,Semi-Furnished,1,20500000
Bangalore,Dommasandra,Built-up  Area,4,3,2,2700,Furnished,1,6800000
Bangalore,Nehru Nagar,Super built-up  Area,4,5,2,2363,Unfurnished,0,12000000
Bangalore,Marathahalli,Super built-up  Area,4,4,3,3895,Unfurnished,3,22000000
Bangalore,Bhoganhalli,Carpet  Area,4,4,1,1451.5,Furnished,4,12100000
Bangalore,Vishwanatha Nagenahalli,Built-up  Area,4,4,0,1650,Semi-Furnished,2,9900000
Bangalore,Bellandur,Super built-up  Area,4,4,3,3016,Semi-Furnished,2,23000000
Bangalore,Kanakadasa Layout,Plot  Area,4,3,1,1200,Semi-Furnished,4,9500000
Bangalore,Laxminarayana Layout,Plot  Area,4,3,2,1584,Semi-Furnished,1,14500000
Bangalore,Sarjapur  Road,Plot  Area,4,5,2,4000,Unfurnished,4,60000000
Bangalore,Thyagaraja Nagar,Plot  Area,4,4,2,700,Semi-Furnished,3,11000000
Bangalore,Mahalakshmi Layout,Plot  Area,4,5,1,1575,Semi-Furnished,1,15800000
Bangalore,Kodichikkanahalli,Plot  Area,4,4,1,3250,Semi-Furnished,3,18000000
Bangalore,Ambedkar Nagar,Built-up  Area,4,4,2,3530,Furnished,4,29000000
Bangalore,Rajaji Nagar,Super built-up  Area,4,6,3,3436,Semi-Furnished,1,47500000
Bangalore,Cooke Town,Super built-up  Area,4,4,,3950,Semi-Furnished,5,45000000
Bangalore,Hanumantha Nagar,Built-up  Area,4,2,1,1270,Semi-Furnished,4,17500000
Bangalore,Yeshwanthpur,Super built-up  Area,4,5,,3600,Semi-Furnished,5,22000000
Bangalore,Muthurayya Swamy Layout,Super built-up  Area,4,6,2,3595,Furnished,3,36000000
Bangalore,Dollars Colony,Super built-up  Area,4,5,1,3100,Furnished,0,38500000
Bangalore,Goraguntepalya,Plot  Area,4,4,1,1200,Semi-Furnished,2,15000000
Bangalore,BEML Layout,Plot  Area,4,3,1,1196,Semi-Furnished,2,15000000
Bangalore,6th Block Rajaji Nagar,Super built-up  Area,4,3,3,3200,Semi-Furnished,2,19000000
Bangalore,Vishwapriya Layout,Built-up  Area,4,3,2,600,Semi-Furnished,3,7300000
Bangalore,Haralur Road,Super built-up  Area,4,,,2805 - 3565,Semi-Furnished,4,17500000
Bangalore,Marathahalli,Built-up  Area,4,4,3,4000,Unfurnished,2,22000000
Bangalore,Rajiv Nagar,Super built-up  Area,4,4,1,2340,Semi-Furnished,1,14800000
Bangalore,Kyalasanahalli,Plot  Area,4,4,3,1200,Semi-Furnished,0,11000000
Bangalore,Thigalarapalya,Super built-up  Area,4,5,2,3122,Semi-Furnished,1,22500000
Bangalore,Singasandra,Built-up  Area,4,4,,3126,Unfurnished,0,12000000
Bangalore,Meenakunte,Plot  Area,4,4,2,4428,Unfurnished,5,25500000
Bangalore,Kannamangala,Plot  Area,4,4,1,2400,Furnished,3,13000000
Bangalore,Thigalarapalya,Super built-up  Area,4,6,2,2912,Semi-Furnished,4,21000000
Bangalore,Kumara Park,Plot  Area,4,6,,2700,Semi-Furnished,1,67500000
Bangalore,Nagadevanahalli,Plot  Area,4,4,2,1350,Semi-Furnished,0,14500000
Bangalore,KR Layout,Plot  Area,4,4,0,4800,Unfurnished,4,70000000
Bangalore,Hebbal,Plot  Area,4,2,2,2700,Semi-Furnished,0,10000000
Bangalore,Akshaya Nagar,Plot  Area,4,4,2,1410,Semi-Furnished,4,16000000
Bangalore,Yelahanka,Plot  Area,4,5,3,4025,Semi-Furnished,2,80000000
Bangalore,Ferrar Nagar,Super built-up  Area,4,4,,2145,Semi-Furnished,5,12500000
Bangalore,Koramangala,Plot  Area,4,6,3,2400,Furnished,5,60000000
Bangalore,Binny Pete,Super built-up  Area,4,6,2,2940,Unfurnished,0,28000000
Bangalore,Basavangudi,Super built-up  Area,4,4,3,2600,Semi-Furnished,4,26000000
Bangalore,Kaikondrahalli,Built-up  Area,4,4,,1700,Semi-Furnished,4,10800000
Bangalore,Konanakunte,Plot  Area,4,4,0,1200,Semi-Furnished,1,12500000
Bangalore,Sarjapur  Road,Super built-up  Area,4,6,,3785,Semi-Furnished,1,28000000
Bangalore,Nagawara Junction,Built-up  Area,4,4,2,3500,Semi-Furnished,0,24500000
Bangalore,Geetanjali Layout,Plot  Area,4,4,2,1200,Semi-Furnished,5,30000000
Bangalore,"RMV extension stage 2, rmv extension",Built-up  Area,4,4,,2990,Semi-Furnished,2,32400000
Bangalore,Kalyan nagar,Built-up  Area,4,5,3,3800,Furnished,2,30000000
Bangalore,Harlur,Super built-up  Area,4,4,2,1884,Semi-Furnished,0,12000000
Bangalore,Lakshmi Layout,Plot  Area,4,5,2,600,Semi-Furnished,4,8500000
Bangalore,Whitefield,Super built-up  Area,4,4,2,3262,Furnished,3,26000000
Bangalore,Old Airport Road,Super built-up  Area,4,4,3,2690,Semi-Furnished,5,19100000
Bangalore,Jigani,Super built-up  Area,4,,,3293 - 5314,Semi-Furnished,3,22600000
Bangalore,4th Block Koramangala,Plot  Area,4,4,,2400,Semi-Furnished,2,50000000
Bangalore,Whitefield,Plot  Area,4,4,0,3000,Semi-Furnished,1,33000000
Bangalore,KSRTC Layout,Plot  Area,4,4,0,1500,Semi-Furnished,4,11000000
Bangalore,Dollars Layout,Plot  Area,4,4,1,4200,Unfurnished,1,76000000
Bangalore,Banashankari Stage III,Built-up  Area,4,4,0,2000,Semi-Furnished,3,10000000
Bangalore,Whitefield,Super built-up  Area,4,5,2,2830,Semi-Furnished,4,16000000
Bangalore,Karnataka Shabarimala,Super built-up  Area,4,6,3,1200,Semi-Furnished,5,7000000
Bangalore,Hebbal,Super built-up  Area,4,4,2,3895,Furnished,1,40500000
Bangalore,Hormavu,Built-up  Area,4,4,3,4818,Semi-Furnished,3,39000000
Bangalore,Kasturi Nagar,Super built-up  Area,4,3,1,1896,Furnished,2,12500000
Bangalore,Sarjapur  Road,Built-up  Area,4,6,0,3369 - 3464,Semi-Furnished,1,14300000
Bangalore,Thanisandra,Super built-up  Area,4,4,1,3216,Semi-Furnished,5,22600000
Bangalore,Hebbal,Super built-up  Area,4,5,2,2483,Unfurnished,0,23000000
